grid_id,size_category,datetime,total_deposit_median,trade_count,CPI,BASE_RATE,CPI_YOY,deposit_lag_1,deposit_lag_3,deposit_lag_6,deposit_lag_9,base_rate_lag_3,base_rate_lag_6,base_rate_lag_9,cpi_yoy_lag_3,cpi_yoy_lag_6,cpi_yoy_lag_9,base_rate_diff_3,target_3m,target_6m,target_9m,target_12m,ym,trans_index,conv_index,env_index,safety_score_scaled,grid_crime_index,future_price,price_change_pct,mlp_value_score,value_component,momentum_component,vfm_index,horizon
GRID_03430,초소형,2024-12-01,15000.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,12500.0,25000.0,11550.0,11550.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,15000.0,26000.0,21000.0,10500.0,2024-12,0.057794640634693,0.0785216321309558,0.0213723876172878,0.337719298245614,8.721666793796503e-05,15615.843074275837,4.105620495172249,0.12003948,0.08002631862958272,1.0410562049517225,0.4644382731584386,6m
GRID_02493,소형,2024-12-01,17000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,17000.0,17000.0,17000.0,17000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17000.0,17000.0,17000.0,17000.0,2024-12,0.061718478973464,0.0334924482822699,0.0580397285145144,0.0570175438596491,0.0001892659521819,17377.0907139473,2.2181806702782256,0.1570505,0.09238265016499687,1.0221818067027824,0.4643023127801111,6m
GRID_03166,초소형,2024-12-01,27500.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,28000.0,29000.0,30500.0,32000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26675.0,27300.0,29033.33333333333,29100.0,2024-12,0.0865129266868627,0.1008775296841203,0.3494761576999059,0.1096491228070175,0.0004343854596823,28750.3818948066,4.546843253842182,0.2112058,0.07680210742083463,1.0454684325384218,0.4642686374678695,6m
GRID_03267,소형,2024-12-01,31650.0,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,34650.0,35000.0,40000.0,36000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,38000.0,31100.0,36750.0,30000.0,2024-12,0.0371664727763747,0.0392969894634355,0.0249232522198415,0.2149122807017544,2.4196395348725776e-05,34598.10062511765,9.314693918223227,0.1424216,0.044998926762344335,1.0931469391822324,0.46425813173029956,6m
GRID_02818,중형,2024-12-01,16333.333333333334,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,16916.666666666668,17796.666666666668,16345.0,13928.57142857143,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,16925.0,18390.0,18390.0,18390.0,2024-12,0.0509576075910584,0.0152898175003171,0.0362991074062907,0.3508771929824561,9.06160013727015e-06,16848.329018169206,3.1530348051175863,0.14057492,0.08606627583503723,1.031530348051176,0.46425190472149275,6m
GRID_02998,중형,2024-12-01,13666.5,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,13444.333333333334,13000.0,12666.666666666666,13000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,14333.0,13208.333333333334,13683.333333333334,14000.0,2024-12,0.0956980649925119,0.021567894998243,0.0268070651258347,0.1447368421052631,7.653939869534664e-05,14076.198703887489,2.997831953224956,0.11902639,0.08709354457855922,1.0299783195322496,0.4642474545600354,6m
GRID_04123,대형,2024-12-01,20692.30769230769,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,20461.53846153846,20000.0,22142.85714285714,24285.714285714286,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,21384.615384615383,22076.92307692308,22769.23076923077,23000.0,2024-12,0.0409405848959077,0.0356633497257272,0.1059189695315505,0.3026315789473684,5.977178409223304e-05,21515.336607998783,3.977463161332411,0.16667028,0.08054697436027812,1.039774631613324,0.46423803726149654,6m
GRID_02182,중형,2024-12-01,31250.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,22500.0,37000.0,38500.0,34750.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,35000.0,36400.0,37800.0,35550.0,2024-12,0.0208582709362082,0.0096595307393716,0.0249766075908365,0.1008771929824561,0.0017124089242655,33589.966827682285,7.487893848583312,0.17790468,0.056929497718811034,1.074878938485833,0.46410927402561986,6m
GRID_02850,소형,2024-12-01,42500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,67000.0,45000.0,57000.0,37500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,33250.0,49000.0,36000.0,51500.0,2024-12,0.4287241843265214,0.0289694314484978,0.0194961599020246,0.3114035087719298,1.6613503723382093e-05,48201.38233121132,13.415017249908997,0.07346103,0.017284949036205515,1.13415017249909,0.4640310384213593,6m
GRID_03862,대형,2024-12-01,34000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,35375.0,38125.0,42250.0,43000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,53000.0,27500.0,55500.0,57000.0,2024-12,0.1294617027643019,0.0284449264679445,0.034731107661087,0.175438596491228,0.0001597455554994,37998.93581855582,11.761575936928892,0.096197225,0.02829330151571947,1.1176157593692888,0.46402228465714723,6m
GRID_03058,중형,2024-12-01,48600.0,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,50000.0,64000.0,62000.0,50000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,57000.0,58000.0,58000.0,55000.0,2024-12,0.0452718123043051,0.0270006130382617,0.0520048259223715,0.2324561403508772,0.0001014375507674,54122.00839997354,11.362157201591653,0.15037635,0.030941635738184422,1.1136215720159166,0.4640136102492773,6m
GRID_01617,소형,2024-12-01,31153.846153846152,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,31538.46153846154,32307.69230769231,33461.53846153846,34615.38461538462,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,30000.0,31200.0,33000.0,36000.0,2024-12,0.0164459817530688,0.0098188666999586,0.1744236149921647,0.0087719298245614,0.0010409012136366,32103.257153423772,3.047492097409644,0.2687179,0.08625513315200806,1.0304749209740964,0.46394304828084343,6m
GRID_03261,초소형,2024-12-01,18050.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,20000.0,16500.0,18000.0,16000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17600.0,12167.75,13562.5,17125.0,2024-12,0.0306504315777109,0.0172754147840999,0.023551598267264,0.0570175438596491,0.0001221358728106,18399.08068339374,1.9339650049514605,0.1687974,0.0935165670770027,1.0193396500495147,0.4638458002660075,6m
GRID_01616,초소형,2024-12-01,20000.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,20000.0,18666.666666666668,19451.25,20370.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17750.0,18571.42857142857,20285.714285714286,22000.0,2024-12,0.0198821560210568,0.0098159616993459,0.1258102690416894,0.0526315789473684,0.0001697085134745,19611.380811111358,-1.943095944443212,0.23844256,0.1192212775349617,0.9805690405555679,0.4637603827432042,6m
GRID_03374,초소형,2024-12-01,13000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,13000.0,13000.0,3729.0,6864.5,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,13000.0,13000.0,13000.0,13000.0,2024-12,0.0213754752141584,0.0176896013242431,0.0502298305509525,0.0964912280701754,0.0026730574041525,12299.720289455958,-5.38676700418494,0.18465231,0.14204024122311518,0.9461323299581506,0.4636770767171293,6m
GRID_02299,중형,2024-12-01,62300.0,9.0,117.16003442340792,3.165888888888889,2.3571934783095827,61750.0,85000.0,69000.0,63500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,75000.0,65575.0,75000.0,78000.0,2024-12,0.0619228405572091,0.0653539510816002,0.4912865493938269,0.4342105263157895,0.0005641132947085,68595.86776664342,10.105726752236635,0.24028583,0.038569153885971486,1.1010572675223664,0.4635643993405295,6m
GRID_03376,중형,2024-12-01,18985.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,18982.5,18977.5,18970.0,18962.5,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18992.5,19000.0,19000.0,19000.0,2024-12,0.0397758694329227,0.0188733299567404,0.0855616074787261,0.1140350877192982,0.0022652117700199,19142.458287979287,0.8293826072124677,0.19028346,0.10022831835933883,1.0082938260721246,0.4634545214444532,6m
GRID_02915,대형,2024-12-01,93500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,130000.0,133000.0,89500.0,120000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,109000.0,126000.0,94000.0,72500.0,2024-12,0.0428327134842445,0.0497691257188126,0.012866827954427,0.2236842105263158,2.523299378552124e-05,106335.89789872507,13.728233046764785,0.13282657,0.014206049914028556,1.1372823304676478,0.4634365621354763,6m
GRID_00975,초소형,2024-12-01,16500.0,5.0,117.16003442340792,3.165888888888889,2.3571934783095827,14800.0,14700.0,16000.0,16350.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,14300.0,19800.0,22500.0,16500.0,2024-12,0.0269736555295369,0.0246763534531392,0.1127465357302394,0.2280701754385964,1.761987726742205e-05,16316.598404753824,-1.1115248196737935,0.18601875,0.1127386364069852,0.9888847518032621,0.46319708256549597,6m
GRID_03061,중형,2024-12-01,44500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,55000.0,55000.0,50150.0,52750.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,52500.0,52500.0,51250.0,49000.0,2024-12,0.0587802868933562,0.020105213250174,0.0265576137501704,0.2675438596491228,0.000968154550774,49489.34397686589,11.21200893677729,0.13523902,0.030390791008981424,1.112120089367773,0.46308251035249803,6m
GRID_02814,대형,2024-12-01,40400.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,46950.0,51375.0,45000.0,45000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,30250.0,39100.0,58200.0,55000.0,2024-12,0.0627918639282316,0.039933217630192,0.0276471409280025,0.3333333333333333,3.020387049993192e-05,44790.40735448714,10.867344936849364,0.13172506,0.03260521236622688,1.1086734493684935,0.46303250716713357,6m
GRID_03077,대형,2024-12-01,35304.166666666664,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,34150.0,46075.0,36414.28571428572,43207.142857142855,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,38766.66666666666,42229.16666666666,45691.66666666666,35850.0,2024-12,0.0353317800876826,0.0469668835675976,0.093384388945727,0.2280701754385964,2.249090159252017e-05,38530.57690845567,9.138893638963303,0.15563147,0.04408303109642523,1.091388936389633,0.4630053932137083,6m
GRID_02746,초소형,2024-12-01,14500.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,13000.0,13563.5,8333.333333333334,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,10000.0,8900.0,20000.0,10000.0,2024-12,0.0812930563029899,0.060876884325755,0.0832762031740314,0.1403508771929824,7.374314867411562e-05,14720.671584518817,1.5218729966814988,0.13745783,0.0947985053062439,1.015218729966815,0.46296659517047234,6m
GRID_01933,대형,2024-12-01,17000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,17000.0,17000.0,17000.0,17000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17000.0,17000.0,17000.0,17000.0,2024-12,0.1760032203273644,0.1431281769434812,0.0404639996820802,0.1973684210526315,4.134564187118207e-05,17377.0907139473,2.2181806702782256,0.1530402,0.09002364733639885,1.0221818067027824,0.46288691108295227,6m
GRID_02282,초소형,2024-12-01,17000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,17000.0,17000.0,17000.0,17000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17000.0,17000.0,17000.0,17000.0,2024-12,0.0711499813618734,0.0204710586472395,0.0703079425496913,0.1271929824561403,0.0008024499195731,17377.0907139473,2.2181806702782256,0.15301588,0.09000934222165276,1.0221818067027824,0.4628783280141046,6m
GRID_03743,초소형,2024-12-01,17500.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,17500.0,17500.0,17500.0,17500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17500.0,17500.0,17500.0,17500.0,2024-12,0.2501774610559817,0.2638833288156182,0.0173211789802758,0.0657894736842105,0.0004690787080819,17845.17961692815,1.9724549538751517,0.1603273,0.09161560024533953,1.0197245495387515,0.4628591799627043,6m
GRID_03304,초소형,2024-12-01,18250.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,12500.0,22575.0,21162.5,23582.5,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,25500.0,21436.0,19670.0,25000.0,2024-12,0.2388500855743501,0.0259593931353265,0.0912938363840005,0.2236842105263158,0.0001056239351976,19896.77301263147,9.023413767843676,0.081282645,0.04453843587065397,1.0902341376784368,0.46281671659376716,6m
GRID_03863,대형,2024-12-01,71875.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,86250.0,115000.0,45000.0,97666.66666666669,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,54166.66666666666,55416.66666666666,48566.66666666666,44000.0,2024-12,0.1105748306281408,0.0452552856576573,0.0380460651152954,0.1710526315789473,0.0001639760036009,81383.96764519622,13.229868028099082,0.1185004,0.01648701170216436,1.132298680280991,0.462811679133695,6m
GRID_00976,초소형,2024-12-01,20492.30769230769,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,21246.153846153848,12500.0,20000.0,21950.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18230.76923076923,15969.23076923077,13707.692307692309,12200.0,2024-12,0.0301575864410677,0.0326973935438761,0.1441530330545327,0.0833333333333333,5.753682073156592e-05,20534.670633085996,0.20672606235659163,0.21154371,0.10323078894579377,1.0020672606235659,0.4627653776169026,6m
GRID_03102,소형,2024-12-01,28325.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,26650.0,35100.0,20000.0,39500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,46000.0,34729.0,45000.0,47000.0,2024-12,0.0599179695430648,0.0357925580886711,0.0425235504815737,0.3596491228070175,1.366485029797314e-05,30779.19974912493,8.664429829214232,0.13267887,0.04684161213995183,1.0866442982921423,0.46276268660082803,6m
GRID_04236,초소형,2024-12-01,17928.5,4.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,16500.0,17700.0,19000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29400.0,24500.0,17725.0,17615.0,2024-12,0.0352054343033513,0.0155272149081782,0.030575125627859,0.0307017543859649,0.0009348142327366,18164.604558268264,1.3169231015883294,0.17174143,0.09579241207633564,1.0131692310158833,0.46274313965215474,6m
GRID_01163,초소형,2024-12-01,23050.0,6.0,117.16003442340792,3.165888888888889,2.3571934783095827,22100.0,25285.0,26250.0,27000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26700.0,23800.0,26500.0,27600.0,2024-12,0.0647312916787401,0.0221408791037603,0.0307927488186776,0.5263157894736842,0.3396231853162815,24483.964152866458,6.221102615472702,0.1454188,0.06308841343298392,1.062211026154727,0.4627374585216812,6m
GRID_04427,소형,2024-12-01,21000.0,5.0,117.16003442340792,3.165888888888889,2.3571934783095827,33600.0,17900.0,20000.0,16800.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,16000.0,15181.0,19080.0,18000.0,2024-12,0.0506781553693851,0.0062031402506653,0.054149672106762,0.1578947368421052,0.0001780763191936,21815.0631177067,3.8812529414604793,0.165182,0.07865809258960542,1.038812529414605,0.46271986731960524,6m
GRID_03698,중형,2024-12-01,17000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,17000.0,17125.0,17312.5,17500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,17000.0,17000.0,17000.0,17000.0,2024-12,0.1108133512791695,0.0210375026467497,0.0582023282304436,0.087719298245614,0.0014255006516125,17710.022604538237,4.176603556107276,0.13035701,0.0766805953839246,1.0417660355610727,0.4627147714547839,6m
GRID_00537,중형,2024-12-01,19100.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,22050.0,22500.0,18666.666666666668,18000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,19500.0,17100.0,17200.0,19000.0,2024-12,0.064576680901245,0.0796879617566175,0.0189713199992517,0.1622807017543859,2.693841897914142e-05,20265.393134842976,6.10153473739778,0.12192236,0.06383369574372057,1.0610153473739778,0.4627063563958235,6m
GRID_01582,중형,2024-12-01,34080.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,31120.0,31440.0,41000.0,38000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,28000.0,25040.5,31462.0,31786.0,2024-12,0.0252530019964713,0.0127380146187594,0.2495932583191489,0.2763157894736842,0.0002998999103944,36042.15018034173,5.757482923537931,0.22523108,0.06608893229088313,1.0575748292353793,0.46268329106868156,6m
GRID_03507,초소형,2024-12-01,17000.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,15000.0,18400.0,18750.0,15845.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18700.0,17800.0,17000.0,18000.0,2024-12,0.0399882641994808,0.0314748922888756,0.0150377546378824,0.1842105263157894,0.000678319400066,17480.145957013287,2.824387982431097,0.14550525,0.08559132323545568,1.028243879824311,0.4626523458709978,6m
GRID_00783,초소형,2024-12-01,18500.0,6.0,117.16003442340792,3.165888888888889,2.3571934783095827,10200.0,24950.0,16000.0,23500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,20700.0,18770.0,15300.0,14895.0,2024-12,0.0278614638826254,0.0343963550352158,0.0326466334676845,0.6885964912280702,0.3115815311463048,18874.271669429825,2.023090105026082,0.1681614,0.09089805789895959,1.0202309010502608,0.4626311951594801,6m
GRID_02820,중형,2024-12-01,18000.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,18000.0,18000.0,18000.0,17142.85714285714,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18000.0,18000.0,18000.0,18000.0,2024-12,0.0346659167497771,0.0200054062824983,0.0254166829538178,0.0964912280701754,4.7097447092926354e-05,18365.53939525671,2.030774418092834,0.16349307,0.09082948168118794,1.0203077441809283,0.4626207866810841,6m
GRID_01930,중형,2024-12-01,57750.0,5.0,117.16003442340792,3.165888888888889,2.3571934783095827,72000.0,68000.0,69100.0,65000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,66475.0,69000.0,72200.0,74250.0,2024-12,0.042931827248368,0.039636588684965,0.0354108491377565,0.0482456140350877,0.0001856107331612,64565.70414952054,11.802085107394875,0.14811727,0.025648012821808522,1.1180208510739487,0.46259714812266456,6m
GRID_01093,대형,2024-12-01,76100.0,10.0,117.16003442340792,3.165888888888889,2.3571934783095827,85000.0,84000.0,77000.0,115000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,80000.0,77000.0,81500.0,90000.0,2024-12,0.0410706749682601,0.0139531142662839,0.032251920824015,0.2061403508771929,0.4396936416514563,86048.65714004885,13.073136846319114,0.13020885,0.017110229948347093,1.1307313684631912,0.4625586853542848,6m
GRID_03673,중형,2024-12-01,40000.0,8.0,117.16003442340792,3.165888888888889,2.3571934783095827,52500.0,52000.0,39500.0,37890.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29900.0,40000.0,40000.0,61000.0,2024-12,0.1010102007200803,0.0163795431813978,0.0368364284471381,0.2587719298245614,0.0001066001002047,44744.50264708022,11.861256617700548,0.10071745,0.025179361924529076,1.1186125661770054,0.4625526436255196,6m
GRID_02871,초소형,2024-12-01,12461.53846153846,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,11384.615384615385,9230.76923076923,6000.0,16000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,15692.307692307691,18923.07692307692,17500.0,16250.0,2024-12,0.2873433183857226,0.0214717103654211,0.0996931544074469,0.2324561403508772,4.24035691614967e-05,13317.55200678706,6.869244498908529,0.07275039,0.05837994225231219,1.0686924449890853,0.46250494334702147,6m
GRID_01776,중형,2024-12-01,25000.0,3.0,117.16003442340792,3.165888888888889,2.3571934783095827,37000.0,26000.0,24000.0,25750.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,37000.0,9000.0,16966.666666666668,40000.0,2024-12,0.020838616448219,0.0170039594455546,0.0273328163522384,0.3552631578947368,2.2020774853960704e-05,26563.00498030088,6.252019921203522,0.15617801,0.06247120499610901,1.0625201992120352,0.46249080268247955,6m
GRID_04119,소형,2024-12-01,34967.5,8.0,117.16003442340792,3.165888888888889,2.3571934783095827,30000.0,27500.0,35437.0,61000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,41900.0,49764.0,65100.0,38825.0,2024-12,0.0385035060790404,0.0563538928685748,0.0409656655434665,0.219298245614035,8.451523993530525e-05,38389.48035082278,9.78617387809474,0.13584924,0.03885014297333713,1.0978617387809473,0.46245478129638123,6m
GRID_01683,초소형,2024-12-01,18750.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,21000.0,22025.0,7745.0,19200.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,12000.0,18600.0,16200.0,9000.0,2024-12,0.0216742080727286,0.0129101440967863,0.025815199899365,0.1008771929824561,8.601075578798796e-05,19037.796170588783,1.5349129098068417,0.17548059,0.09358964761098226,1.0153491290980685,0.4622934402058168,6m
GRID_03099,소형,2024-12-01,28600.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,36000.0,37000.0,26000.0,30000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,30700.0,38500.0,31000.0,30000.0,2024-12,0.167856016814254,0.0151377269738022,0.078776609268229,0.5482456140350878,7.1174810524725575e-06,31336.694825763498,9.568863027145097,0.11431631,0.03997073671617708,1.095688630271451,0.46225789413828666,6m
GRID_02913,초소형,2024-12-01,25530.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,27560.0,27750.0,32505.0,26500.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,26342.5,27500.0,20050.0,23300.0,2024-12,0.0455431257601776,0.0510024426472172,0.016596658339212,0.337719298245614,1.490071833248516e-05,27433.746140135747,7.456898316238727,0.13750546,0.05386034344113952,1.0745689831623872,0.4621437993296386,6m
GRID_03076,초소형,2024-12-01,17300.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,17800.0,13350.0,19100.0,18400.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,18500.0,19600.0,16866.0,16866.0,2024-12,0.0751297618554628,0.0432224890398229,0.0597948284472205,0.5350877192982456,6.506418482117397e-06,17856.174191558915,3.214879719993731,0.14203078,0.08209871418903329,1.0321487971999372,0.46211874739339487,6m
GRID_02907,초소형,2024-12-01,17500.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,17000.0,16093.8,14734.5,18000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,15500.0,16134.5,14400.0,17300.0,2024-12,0.0124836704789733,0.0076464177549734,0.0254621776016501,0.1578947368421052,3.798140123282704e-05,17520.821128087264,0.11897787478436449,0.17952707,0.10258689948490687,1.0011897787478437,0.4620280511900816,6m
GRID_02311,중형,2024-12-01,40000.0,1.0,117.16003442340792,3.165888888888889,2.3571934783095827,48000.0,46545.454545454544,44363.63636363636,42181.81818181818,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,48000.0,48000.0,48000.0,48000.0,2024-12,0.0078400510153234,0.0064567922015899,0.0153918185515444,0.0219298245614035,0.0004999620402729,43409.808587635496,8.52452146908874,0.1861575,0.04653937369585037,1.0852452146908873,0.46202171009386517,6m
GRID_03173,초소형,2024-12-01,19700.0,2.0,117.16003442340792,3.165888888888889,2.3571934783095827,20600.0,27500.0,15910.0,20350.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,29400.0,34125.0,21000.0,24475.0,2024-12,0.0512846058510691,0.0365602227378283,0.0436266395202517,0.337719298245614,0.0001376013094394,20711.219076644487,5.133091759616687,0.13620645,0.06914032897368301,1.051330917596167,0.4620165644226766,6m
GRID_03248,초소형,2024-12-01,23175.0,0.0,117.16003442340792,3.165888888888889,2.3571934783095827,20950.0,24600.0,25200.0,26000.0,3.440111111111111,3.696703703703704,3.762592592592593,2.3699385013489227,2.685221825279349,3.8308912793061145,-0.2742222222222219,23000.0,15322.0,20472.0,34300.0,2024-12,0.0450644683935824,0.0436697278064513,0.1576538374102412,0.1929824561403508,0.0013419938803448,24031.566988905106,3.696081937023111,0.18234989,0.07868387938317357,1.036960819370231,0.4619946553779966,6m
